config_id,block,payoff,ratio_b5,ratio_V1,V2_median,V2_q10,V2_q90,n_cal,n_test
Exp03-AA-D,Exp03,OTM_K125,0.9735,0.9735009876932809,1.0000454377387955,1.0000019230046502,1.0003223555185146,150,50
Exp03-AA-E,Exp03,ATM,0.9977,0.9976776703406413,1.000009233502962,1.00000061335027,1.0000495334511361,150,50
Exp03-AA-E,Exp03,OTM_K110,0.9972,0.9972417997922352,1.0000051505587826,1.000000169613073,1.0000549732917186,150,50
Exp03-AA-E,Exp03,OTM_K125,0.9971,0.9970947739001695,1.0000093780911303,1.0000009310007556,1.0000387775556183,150,50
Exp03-AB1-A,Exp03,ATM,1.0988,1.380210463163892,1.0386468621874319,0.9984790016255579,1.1750593242550826,24,6
Exp03-AB1-A,Exp03,OTM_K110,1.0913,1.486012903086558,1.0563359309973028,0.9823634678002462,1.0939951611386933,24,6
Exp03-AB1-A,Exp03,OTM_K125,0.9933,1.4145416179617507,1.0769451647735382,1.000533038089922,1.1274812073930303,24,6
Exp03-AB1-B,Exp03,ATM,1.0968,1.2637587519925433,1.0528989465443566,1.0016313880790846,1.1696447259935163,24,6
Exp03-AB1-B,Exp03,OTM_K110,1.0451,1.232402875572042,1.0721953365403187,1.0176780595287818,1.2108155529508855,24,6
Exp03-AB1-B,Exp03,OTM_K125,0.9473,1.116889743639131,1.0564843084798683,1.0065918508171832,1.1181027931740293,24,6
Exp03-AB1-C,Exp03,ATM,1.0981,1.1442908472818605,1.0307036449926268,1.0024795589772304,1.1700022754955823,24,6
Exp03-AB1-C,Exp03,OTM_K110,1.0331,1.0768561445021374,1.0039608690592878,0.9957156909436591,1.0629856320887163,24,6
Exp03-AB1-C,Exp03,OTM_K125,0.9458,0.9808508397030162,1.014825168200196,0.994376807585365,1.0456139451992035,24,6
Exp03-AB1-D,Exp03,ATM,1.0308,1.0308775329580735,1.001548683366447,1.0000107645058254,1.0170038084415187,24,6
Exp03-AB1-D,Exp03,OTM_K110,1.0086,1.0086019741007466,1.000917591352954,1.0000380532682625,1.0106403617992141,24,6
Exp03-AB1-D,Exp03,OTM_K125,0.9776,0.9776208025499935,1.0045565284269813,1.0002840205554369,1.0086013846689301,24,6
Exp03-AB1-E,Exp03,ATM,1.0526,1.0526033095883691,1.0000953305388256,1.0000198519572185,1.0003483083249929,24,6
Exp03-AB1-E,Exp03,OTM_K110,1.0413,1.0413022707157942,1.0001412249191906,1.0000049705771308,1.0004575160970857,24,6
